X,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2702,5391073,3853814191,708.0,722.0,705.0,720.0,5207,48.26863278,31.45665817,-2.167291038,57.1912265,64.32937591,3.207039719,0.0,0.0,0
2703,3363422,2422416459,724.0,725.0,714.0,714.0,3493,55.32723667,39.41351767,7.586079678,53.40353489,56.05088175,3.02344083,-28.57142857,-28.57142857,0
2704,2222300,1593359269,720.0,722.0,712.0,715.0,2353,60.95889852,46.59531129,17.86813682,53.96251738,57.15365391,2.934017948,-29.41176471,-23.80952381,1
2705,10682986,7855015517,724.0,741.0,723.0,740.0,10693,73.33157337,55.50739865,19.8590492,65.38266183,75.55493551,3.300483637,0.0,0.0,0
2706,4621472,3417903144,741.0,746.0,734.0,734.0,5277,75.20350505,62.07276745,35.81129224,61.36403339,67.23837117,3.830231747,-23.07692308,-14.63414634,0
2707,5673669,4213092325,740.0,746.0,735.0,746.0,5955,83.46900337,69.20484609,40.67653153,65.96606971,74.08458578,4.617274963,0.0,0.0,0
2708,4667590,3490385717,747.0,753.0,742.0,747.0,4395,85.85433558,74.75467592,52.5553566,66.33366132,74.61505627,5.529758373,0.0,0.0,0
2709,14143143,11014629474,755.0,798.0,752.0,792.0,13938,88.4642939,79.32454858,61.04505794,78.06233813,87.94260563,7.178376658,0.0,0.0,0
2710,9450974,7488249698,796.0,804.0,775.0,797.0,9484,89.95262691,82.86724135,68.69647025,78.95828932,88.73143224,9.265377834,0.0,0.0,0
2711,9331483,7429735716,802.0,814.0,785.0,792.0,9870,86.11220879,83.94889717,79.62227392,75.5636052,82.27245452,11.41685511,-9.803921569,-6.024096386,0
2712,7755897,6199710425,794.0,808.0,785.0,799.0,7099,85.83951174,84.57910202,82.05828259,77.08106368,84.20414966,13.58162036,0.0,0.0,1
2713,13336420,11039865423,810.0,844.0,802.0,838.0,12816,88.90678193,86.02166199,80.25142212,83.39897831,90.86160017,16.23250064,0.0,0.0,0
2714,8031597,6796558803,843.0,856.0,835.0,851.0,7931,91.23840107,87.76057502,80.80492292,84.92291877,92.17995985,19.21951513,0.0,0.0,0
2715,10441036,8888052276,857.0,868.0,842.0,846.0,10185,88.64514959,88.05543321,86.87600045,81.74802085,86.42538832,22.13705056,-8.474576271,-4.273504274,0
2716,16971279,14943846563,855.0,899.0,850.0,884.0,15795,89.24538635,88.45208425,86.86548007,86.09419609,91.35011151,25.41390882,0.0,0.0,0
2717,11667769,10113235076,872.0,881.0,854.0,861.0,13824,84.21347752,87.03921534,92.69069099,74.31277513,72.29928236,28.31933034,-50.0,-16.78832117,1
2718,9997448,8596469996,878.0,882.0,842.0,850.0,12337,76.30360867,83.46067978,97.77482202,69.32216707,64.57091375,30.59959145,-89.47368421,-36.95652174,0
2719,9010949,7500023716,850.0,851.0,817.0,844.0,11302,68.12053443,78.347298,98.80082514,66.63708701,60.34850595,32.20300991,-100.0,-43.47826087,0
2720,8072808,7013524168,861.0,880.0,854.0,879.0,8828,72.89906974,76.53122191,83.79552626,73.27843794,72.79938485,33.78315006,-12.5,-5.434782609,0
2721,11111720,9781496840,885.0,898.0,870.0,872.0,12085,72.65436264,75.23893549,80.40808118,70.20392354,67.69756911,35.07718671,-20.0,-14.11764706,0
2722,17720132,16233512122,890.0,935.0,888.0,934.0,18986,81.48708922,77.3216534,68.99078176,78.84968859,81.48704392,37.03328948,0.0,0.0,0
2723,16584582,15321037330,914.0,946.0,908.0,917.0,18003,80.16451943,78.26927541,74.47878737,72.50430259,71.45106573,38.94618889,-18.88888889,-18.88888889,0
2724,9057069,8219463684,917.0,925.0,891.0,910.0,9764,77.4740207,78.00419051,79.06453012,69.95444921,67.35229249,40.53128478,-38.70967742,-26.66666667,0
2725,10311306,9203515892,914.0,922.0,871.0,871.0,16397,65.60283551,73.87040551,90.40554551,57.55050463,48.68168041,41.1132252,-100.0,-70.0,1
2726,11567263,10294493861,881.0,905.0,871.0,897.0,10997,64.4070583,70.71595644,83.33375272,62.43509548,57.99662627,41.35701038,-58.73015873,-41.11111111,0
2727,18167308,15822333470,866.0,880.0,863.0,869.0,18351,56.37473137,65.93554808,85.0571815,54.94539685,46.97715927,40.83508216,-100.0,-72.22222222,0
2728,18258898,16221768275,889.0,903.0,875.0,875.0,15415,45.1918499,59.02098202,86.67924627,56.18433846,49.44705589,39.86323504,-85.36585366,-65.55555556,0
2729,13638526,12231800540,886.0,909.0,875.0,905.0,13575,46.99536981,55.01244462,71.04659423,61.94055142,60.48978518,39.04810939,0.0,-44.61538462,0
2730,14757663,13823288847,925.0,952.0,920.0,931.0,15925,56.79841134,55.60776686,53.2264779,66.17667443,67.80396595,38.69976024,0.0,-4.615384615,0
2731,11707296,11125117801,947.0,959.0,942.0,950.0,12276,68.07394089,59.7631582,43.14159282,68.95433972,72.30060548,38.87716791,0.0,0.0,0
2732,13251920,12449698311,933.0,953.0,915.0,946.0,12750,74.2020717,64.57612937,45.3242447,67.66744662,69.83651916,39.22238317,-5.333333333,-4.938271605,0
2733,15508268,14956647397,955.0,987.0,950.0,950.0,16636,72.85514458,67.33580111,56.29711416,68.31785794,71.02165677,39.62910215,0.0,0.0,0
2734,11965819,11790760581,1000.0,1010.0,971.0,980.0,13142,75.10070863,69.92410361,59.57089358,72.827407,78.59187584,40.44135933,0.0,0.0,0
2735,6379963,6239667374,980.0,987.0,968.0,978.0,7661,76.14423659,71.99748127,63.70397064,72.07508259,76.98301022,41.34113725,-5.882352941,-1.801801802,0
2736,7991437,7699805545,971.0,975.0,953.0,964.0,10875,72.73813304,72.24436519,71.25682951,66.76444942,65.68753809,41.931017,-47.05882353,-14.41441441,0
2737,7565200,7298460088,972.0,980.0,951.0,951.0,10666,67.25752079,70.58208373,77.2312096,62.09139764,56.45705773,41.99275944,-96.66666667,-27.61904762,0
2738,8565124,8143886849,945.0,968.0,932.0,965.0,8916,62.38220684,67.84879143,78.78196061,64.99392368,63.14905658,41.84789082,-51.72413793,-20.0,0
2739,8417401,8009520071,948.0,967.0,940.0,940.0,10319,50.36006772,62.01921686,85.33751514,56.49688639,47.50442417,41.08687644,-100.0,-81.63265306,0
2740,8044929,7582966805,950.0,955.0,930.0,944.0,8937,43.74881708,55.9290836,80.28961665,57.47535772,49.88806543,39.94973983,-84.0,-90.0,0
2741,15572480,14209617300,923.0,931.0,896.0,896.0,20992,29.16587805,47.00801508,82.69228915,44.31769245,30.16473648,37.77960217,-100.0,-100.0,0
2742,14215554,13098514067,920.0,939.0,900.0,900.0,13094,20.61350934,38.2098465,73.40252082,45.46216785,32.8206819,35.05347198,-94.20289855,-95.23809524,0
2743,9625941,8837615736,915.0,930.0,895.0,930.0,8639,26.42349898,34.281064,49.99619402,53.36923964,49.95149534,32.52050321,-29.16666667,-59.52380952,0
2744,12469716,11254176843,919.0,919.0,895.0,897.0,16165,18.39997971,28.98736924,50.16214828,45.40402419,37.37201198,29.64077015,-97.91666667,-98.7804878,0
2745,10585927,9336956818,877.0,892.0,870.0,883.0,14218,16.20604708,24.72692852,41.76869139,42.44760199,33.12515555,26.40373319,-100.0,-100.0,0
2746,9984494,8845209010,901.0,909.0,866.0,867.0,16017,11.13082877,20.19489527,38.32302826,39.23586502,28.65880888,22.79698579,-100.0,-100.0,0
2747,9503232,8279561250,860.0,885.0,854.0,879.0,10624,14.79518378,18.39499144,25.59460676,42.80605102,36.37914984,19.28707675,-80.95238095,-87.75510204,1
2748,9564427,8328731610,890.0,892.0,860.0,864.0,15028,13.16378589,16.65125626,23.62619699,39.60633881,31.2985841,15.73858396,-100.0,-100.0,1
2749,9536535,8430374000,869.0,895.0,865.0,888.0,10157,22.10919059,18.4705677,11.19332192,46.62788612,45.82503175,12.69896006,0.0,-70.0,1
2750,8342109,7527169082,900.0,915.0,892.0,899.0,8754,32.38651922,23.10921821,4.554616186,49.58311811,51.46889643,10.28418249,0.0,-46.96969697,0
2751,6870767,6230613032,900.0,914.0,900.0,907.0,6715,44.83662685,30.35168775,1.381809568,51.72166816,55.51357472,8.491828728,0.0,-34.84848485,0
2752,6819333,6234175801,917.0,919.0,906.0,919.0,7308,63.2244179,41.30926447,-2.52104239,54.87958347,61.3166755,7.355654691,0.0,-16.66666667,0
2753,6095656,5565381375,924.0,925.0,902.0,908.0,7775,67.50172461,50.04008452,15.11680433,51.48392504,53.62234106,6.498057913,-35.48387097,-20.0,0
2754,4643748,4231446015,914.0,920.0,903.0,903.0,5308,68.00584457,56.0286712,32.07432446,49.93894609,50.18720433,5.765442136,-80.0,-29.09090909,0
2755,7815136,6927620271,895.0,896.0,880.0,885.0,9599,59.89122033,57.31618758,52.16612208,44.63475392,39.30867063,4.849246864,-100.0,-61.81818182,0
2756,7242365,6389829722,880.0,891.0,872.0,881.0,8209,50.69671099,55.10969538,63.93566417,43.50521458,37.16069234,3.791145911,-100.0,-69.09090909,0
2757,8634587,7613375900,890.0,892.0,870.0,870.0,9295,36.5755851,48.93165862,73.64380566,40.41164342,31.48344609,2.515429264,-100.0,-89.09090909,0
2758,7176317,6341977147,872.0,895.0,866.0,894.0,7245,40.20293244,46.02208323,57.6603848,49.09846524,51.05940302,1.547363301,-27.27272727,-51.02040816,0
2759,16822913,15609054889,904.0,950.0,896.0,949.0,21882,59.7384629,50.59420978,32.30570356,62.77735545,72.59314168,1.696840568,0.0,0.0,0
2760,11990455,11296233820,951.0,955.0,930.0,943.0,13237,68.66459324,56.61767094,32.52382633,60.81616284,68.63952765,2.439342496,-7.594936709,-7.594936709,0
2761,9733633,9294980212,953.0,970.0,941.0,941.0,10779,69.81485703,61.01673297,43.42048484,60.12741352,67.17609275,3.477149029,-10.12658228,-10.12658228,0
2762,12775101,12318722192,958.0,977.0,941.0,971.0,14504,78.07476955,66.70274516,43.95869638,66.40509809,76.27937115,5.116350586,0.0,0.0,0
2763,9308335,9056085526,972.0,984.0,960.0,969.0,9430,81.14589157,71.5171273,52.25959876,65.64714496,74.62369914,7.00299521,-6.666666667,-1.98019802,0
2764,5773029,5608220878,978.0,985.0,961.0,961.0,6689,80.7079053,74.58071997,62.32634929,62.50787724,67.58255774,8.802234754,-33.33333333,-9.900990099,0
2765,12518802,12496987935,985.0,1010.0,984.0,995.0,16844,83.66638131,77.60927375,65.49505862,69.35816605,78.11424578,10.97475945,0.0,0.0,0
2766,5555761,5544597573,1005.0,1010.0,988.0,998.0,5914,86.3331431,80.5172302,68.8854044,69.89209614,78.84205298,13.29021426,0.0,0.0,0
2767,8167263,8237103462,988.0,1030.0,985.0,1020.0,9501,88.40119988,83.14522009,72.63326052,73.6025402,83.63202056,15.89458099,0.0,0.0,0
2768,6835494,6928197672,1025.0,1030.0,999.0,999.0,6586,81.93413325,82.74152448,84.35630693,65.16958793,66.41043184,18.17223722,-35.59322034,-26.58227848,0
2769,10591483,10297735564,997.0,1005.0,956.0,960.0,15811,61.73886037,75.74063644,103.7441886,52.80914641,45.52059288,19.46207869,-100.0,-75.94936709,0
2770,9936111,9642426913,973.0,984.0,952.0,961.0,11616,48.64987695,66.71038328,102.8313959,53.06025284,46.04282625,20.0367578,-98.33333333,-74.6835443,0
2771,8837949,8418348992,965.0,969.0,935.0,965.0,11115,42.95956709,58.79344455,90.46119947,54.1341003,48.41630806,20.15121121,-91.66666667,-91.66666667,0
2772,6003442,5831329760,971.0,985.0,957.0,985.0,7185,46.18357104,54.59015338,71.40331805,59.26016206,59.18784139,20.24436385,-35.8974359,-58.33333333,0
2773,6494451,6334177260,990.0,990.0,967.0,975.0,7062,44.82413508,51.33481395,64.35617168,55.82844005,52.59785671,20.11359721,-40.0,-75.0,0
2774,4616211,4474368427,985.0,985.0,962.0,963.0,6067,39.70731812,47.45898201,62.96230977,51.86393767,45.33009001,19.61204137,-91.66666667,-95.0,0
2775,11068834,10957963828,966.0,1010.0,963.0,998.0,11045,48.57680857,47.83159086,46.34115544,60.79585442,63.15091161,19.41807916,0.0,-36.66666667,0
2776,6767197,6722472150,1010.0,1010.0,983.0,988.0,7136,50.98103028,48.881404,44.68215145,57.44576235,56.80256655,19.22327662,-28.57142857,-53.33333333,0
2777,6178019,6146468973,999.0,1010.0,984.0,984.0,6739,55.7651313,51.17597977,41.9976767,56.08591773,54.1878532,18.93052785,-40.0,-38.46153846,0
2778,11303072,11456437658,980.0,1035.0,980.0,1035.0,14963,70.51008753,57.62068235,31.841872,67.03139548,73.11941059,19.36226336,0.0,0.0,0
2779,11479738,12202088290,1070.0,1090.0,1030.0,1070.0,11981,76.03898308,63.76011593,39.20238162,72.25232736,79.94461681,20.73973334,0.0,0.0,0
2780,8769643,9422271120,1075.0,1100.0,1055.0,1065.0,8147,75.86748056,67.79590414,51.6527513,70.49796742,76.61000203,22.51071998,-5.813953488,-4.672897196,0
2781,9050437,9718091545,1075.0,1090.0,1055.0,1080.0,7798,79.08073584,71.55751471,56.51107245,72.68652398,79.66372938,24.62352695,0.0,0.0,0
2782,6567928,7782994680,1185.0,1185.0,1185.0,1185.0,5215,86.05382389,76.38961777,57.06120552,82.61629022,90.30072094,28.45891512,0.0,0.0,1
2783,26691326,30048400595,1175.0,1175.0,1080.0,1105.0,25290,78.69053725,77.15659093,74.08869829,63.32263876,61.08739329,31.83170954,-66.66666667,-36.03603604,1
2784,18231506,19476054820,1100.0,1105.0,1025.0,1085.0,19476,69.5335289,74.61557025,84.77965296,59.50136327,55.68315034,34.34611246,-83.33333333,-49.75124378,0
2785,14706523,15353608999,1090.0,1100.0,999.0,1005.0,18840,50.42072658,66.55062236,98.81041392,47.01721491,39.0856725,34.83604807,-100.0,-89.55223881,0
2786,14707057,15214361395,1030.0,1065.0,1000.0,1055.0,13530,45.80893967,59.63672813,87.29230505,53.69634606,50.21519168,34.74972593,-72.22222222,-64.67661692,0
2787,10404016,10873811920,1055.0,1065.0,1020.0,1060.0,10340,41.47119276,53.58154967,77.80226351,54.32965003,51.28330183,34.30731219,-45.0,-69.44444444,0
2788,19770327,19665904692,1015.0,1025.0,979.0,979.0,31826,27.64746184,44.93685373,79.51563751,43.68291867,36.1895147,32.29439819,-100.0,-100.0,0
2789,25311449,23187861759,901.0,937.0,898.0,911.0,31502,19.94151347,36.60507364,69.93219399,36.98915496,27.91319981,28.24413958,-100.0,-100.0,1
2790,31743355,28023814121,900.0,919.0,821.0,888.0,38026,19.42987345,30.88000691,53.78027384,34.99405523,25.54229393,22.69790841,-100.0,-100.0,1
2791,16914988,14993034403,886.0,905.0,861.0,873.0,21218,17.84967081,26.53656154,43.91034301,33.69042969,23.950235,16.21372386,-100.0,-100.0,0
2792,11955062,10765479304,894.0,920.0,888.0,895.0,14148,20.58522655,24.55278321,32.48789654,37.4497697,31.46825845,9.795602775,-79.24528302,-90.51724138,0
2793,16387825,14910174357,880.0,937.0,869.0,914.0,18329,24.83459548,24.64672063,24.27097095,40.64649535,37.83695087,4.036145237,0.0,-80.66037736,0
2794,16451932,15952272681,940.0,994.0,920.0,994.0,18896,40.19027677,29.82790601,9.103164501,52.00669961,57.69908467,0.258599617,0.0,-35.29411765,0
2795,12726405,12240468292,983.0,992.0,943.0,943.0,19246,43.46018451,34.37199884,16.19562751,45.85244893,46.36586313,-2.892961438,-42.14876033,-62.56684492,0
2796,11288732,10588899203,938.0,949.0,926.0,930.0,12647,46.78391386,38.50930385,21.96008383,44.37990546,43.73802822,-5.68777122,-64.64646465,-69.51871658,0
2797,13888295,13266103555,961.0,973.0,936.0,955.0,13300,57.00815837,44.67558869,20.01044933,47.91810031,50.24546957,-7.70064369,-48.75,-32.23140496,0
2798,6117441,5784586787,950.0,959.0,938.0,943.0,8259,61.51218265,50.28778668,27.83899473,46.3609301,47.10709944,-9.291796566,-79.6875,-42.14876033,0
2799,8851143,8487332205,955.0,969.0,947.0,952.0,9271,63.81513931,54.79690422,36.76043404,47.76142573,49.92220669,-10.37044528,-12.0,-34.7107438,0
2800,5897428,5632069553,960.0,968.0,947.0,951.0,7057,64.41009287,58.00130044,45.18371557,47.60949547,49.57043649,-11.06363984,-16.0,-35.53719008,0
2801,9408341,8819319190,945.0,952.0,931.0,935.0,12003,60.54006192,58.84755427,55.46253896,45.08534602,43.66322757,-11.70895518,-100.0,-59.5959596,0
2802,7683008,7332322270,950.0,968.0,938.0,961.0,9706,58.82850975,58.84120609,58.86659878,49.83906156,54.28611007,-11.84893037,0.0,-41.25,0
2803,9735550,9608090726,971.0,1010.0,959.0,995.0,13973,66.59995888,61.42745702,51.08245331,55.39351345,64.72407144,-11.09537415,0.0,0.0,0
2804,7359973,7283387219,1005.0,1015.0,976.0,977.0,10639,63.50109618,62.11867007,59.35381786,52.03782984,56.52469924,-10.08316331,-30.0,-27.69230769,0
2805,7280733,7043811180,981.0,988.0,957.0,959.0,13543,53.44517523,59.22750513,70.79216492,48.78682697,49.06579758,-9.22609245,-60.0,-55.38461538,0
2806,5997351,5861387770,968.0,984.0,965.0,981.0,6020,55.47138666,57.97546564,62.98362359,52.75505302,57.32505517,-8.139164105,-38.88888889,-23.33333333,0
2807,4084872,3968840304,971.0,977.0,966.0,977.0,5074,55.2348927,57.06194132,60.71603858,51.94998944,55.3662329,-7.010410988,-50.0,-30.0,0
2808,5423299,5227747851,971.0,976.0,948.0,973.0,8011,53.48992846,55.87127037,60.63395418,51.09233071,53.18539113,-5.962453536,-36.36363636,-36.66666667,0
2809,3584585,3476996181,975.0,977.0,966.0,966.0,4429,49.5488412,53.76379398,62.19369954,49.518608,49.12212196,-5.118164177,-68.18181818,-48.33333333,0
2810,3982070,3877203073,963.0,984.0,963.0,967.0,4939,45.58667335,51.0380871,61.94091461,49.76177321,49.77984714,-4.418169328,-93.33333333,-46.66666667,0
2811,9223103,9167098512,980.0,1005.0,977.0,998.0,11918,55.26673746,52.44763722,46.80943675,56.84954718,66.08817883,-3.340653575,0.0,0.0,0
2812,6101450,6033201319,1005.0,1010.0,980.0,980.0,9692,52.76488965,52.55338803,52.1303848,52.15022481,53.89373849,-2.362565649,-56.25,-46.15384615,0
2813,5500801,5453060457,992.0,1005.0,985.0,989.0,6280,57.21960385,54.10879331,47.88717221,54.23107874,58.48940301,-1.349095637,-28.125,-23.07692308,0
2814,5172619,5097641346,995.0,995.0,981.0,985.0,5738,58.03887569,55.41882077,50.17871092,53.10210561,55.53703929,-0.427319393,-41.93548387,-33.33333333,0
2815,6313231,6144746315,978.0,979.0,968.0,978.0,8883,54.82161605,55.21975253,56.01602548,51.0560687,50.21425362,0.277956975,-100.0,-62.5,0
2816,6077649,5917845107,980.0,990.0,965.0,965.0,7380,45.68752898,52.04234468,64.75197607,47.33059356,41.37658929,0.602522735,-100.0,-100.0,0
2817,11806041,11032287422,960.0,961.0,918.0,918.0,31213,30.45835265,44.84768067,73.6263367,36.68499749,23.46189669,-0.079778633,-100.0,-100.0,0
2818,14408209,12977450724,902.0,916.0,890.0,903.0,26175,23.91667955,37.87068029,65.77868179,34.00029134,20.12485206,-1.596531853,-100.0,-100.0,0
2819,8988863,8320566023,903.0,941.0,898.0,941.0,11752,30.1111197,35.2841601,45.63024089,45.18003916,44.23632991,-2.946885992,-49.33333333,-60.0,0
2820,3582547,3345842419,945.0,947.0,927.0,929.0,7189,30.90741313,33.82524444,39.66090706,42.66933142,39.69552728,-4.306893059,-58.06451613,-72.63157895,0
2821,5050278,4738907582,940.0,952.0,927.0,927.0,6803,31.32957977,32.99335622,36.32090911,42.23899846,38.8969822,-5.623749126,-36.84210526,-72.09302326,0
2822,3891044,3615209572,929.0,935.0,922.0,935.0,5103,35.1721008,33.71960441,30.81461164,44.69325277,44.27756353,-6.704074223,-15.78947368,-62.79069767,0
2823,5525324,5201733467,942.0,949.0,935.0,935.0,6487,38.4480672,35.29575867,28.99114162,44.69325277,44.27756353,-7.564233922,-42.85714286,-60.97560976,0
2824,10667882,10263530432,945.0,978.0,943.0,962.0,12046,49.6320448,40.07452072,20.95947255,52.8709765,60.97758294,-7.793297572,0.0,-21.33333333,0
2825,5621060,5387345203,971.0,976.0,948.0,955.0,7519,57.70924199,45.95276114,22.43979944,50.73172943,55.77693948,-7.70871296,-20.0,-16.12903226,0
2826,4790985,4592233661,963.0,964.0,953.0,957.0,5146,63.85161587,51.91904605,28.05390641,51.35038322,57.03335002,-7.382495211,-18.51851852,-8.474576271,0
2827,7532324,7253624843,960.0,975.0,957.0,957.0,9256,67.15107725,56.99638978,36.68701485,51.35038322,57.03335002,-6.905101167,-18.51851852,-8.474576271,0
2828,7187618,6676788826,937.0,940.0,920.0,922.0,14620,45.91681012,53.30319656,68.07596945,40.56461391,33.23716652,-6.900644969,-100.0,-100.0,0
2829,5379862,4952152805,926.0,928.0,917.0,917.0,10297,30.61120675,45.73919996,75.99518638,39.26849069,31.01854579,-7.256894768,-100.0,-100.0,0
2830,6530700,6014637645,920.0,929.0,914.0,920.0,6436,23.53247116,38.33695703,67.94592875,40.52276818,34.18182416,-7.756149714,-92.5,-93.33333333,0
2831,5186052,4771071467,915.0,929.0,911.0,919.0,6165,19.66841361,32.11410922,57.00550044,40.2182076,33.5661282,-8.31714233,-95.0,-95.55555556,0
2832,5706017,5346107568,940.0,941.0,930.0,935.0,6153,25.05257425,29.76026423,39.17564419,47.20219044,50.63752994,-8.613195655,0.0,-60.0,0
2833,7219531,6738427622,940.0,944.0,926.0,926.0,8066,24.39402386,27.97151744,35.1265046,44.02018234,43.15256153,-8.851629089,-50.0,-80.0,0
2834,3410706,3173452902,929.0,938.0,925.0,930.0,4476,26.15851591,27.36718359,29.78451897,45.80625236,47.3066168,-8.957456102,-31.25,-67.5,0
2835,7490469,7081346164,935.0,952.0,930.0,951.0,8262,38.27234394,31.00223704,16.46202325,54.23810469,63.91765231,-8.619161761,0.0,-15.0,0
2836,6055983,5759854226,948.0,960.0,941.0,957.0,6788,56.80741296,39.60396235,5.197061119,56.3714878,67.43711745,-7.904863399,0.0,0.0,0
2837,7197515,6661594919,941.0,945.0,915.0,919.0,13264,43.31378551,40.84057007,35.89413919,42.5515698,38.72797341,-7.580588726,-100.0,-95.0,0
2838,3177142,2924310492,917.0,928.0,915.0,920.0,5347,34.99830599,38.89314871,46.68283415,42.95638989,39.54076932,-7.484540248,-97.36842105,-92.5,0
2839,5054585,4617028966,926.0,931.0,906.0,912.0,8650,27.0359077,34.94073504,50.75038972,40.44817089,35.07416172,-7.647151094,-100.0,-100.0,0
2840,4257367,3924562982,915.0,931.0,915.0,919.0,5162,26.04862982,31.97669997,43.83284026,43.61691556,41.95847747,-7.834249948,-84.44444444,-84.44444444,0
2841,4544769,4224700764,932.0,934.0,924.0,933.0,4790,34.03241988,32.66193994,29.92098005,49.52554143,53.73262162,-7.785671716,0.0,-53.33333333,0
2842,5040016,4673380933,940.0,940.0,920.0,923.0,4825,33.18210708,32.83532899,32.1417728,45.75790936,45.77361329,-7.733721243,-47.61904762,-75.55555556,0
2843,8669067,8141558032,928.0,948.0,924.0,938.0,8987,41.87449114,35.84838304,23.79616683,51.8072112,57.18813215,-7.425437489,0.0,-42.22222222,0
2844,17046717,15308710868,931.0,932.0,887.0,890.0,28720,29.28619044,33.66098551,42.41057563,37.20272578,31.62517458,-7.721537637,-100.0,-100.0,0
2845,10421629,9571909485,915.0,935.0,903.0,933.0,10860,44.66073898,37.32757,22.66123203,50.85476099,53.81709543,-7.677293014,-10.41666667,-35.82089552,0
2846,6139039,5629687066,935.0,937.0,907.0,910.0,8663,42.342132,38.99909066,32.313008,45.08755625,44.53863016,-7.771499722,-58.33333333,-58.33333333,0
2847,4122769,3826838780,924.0,934.0,920.0,934.0,5452,53.91114811,43.96977648,24.08703322,51.41221302,54.38597114,-7.546927767,-8.333333333,-8.333333333,0
2848,3168619,2972009646,948.0,948.0,930.0,938.0,3738,63.80961786,50.58305694,24.12993509,52.41696702,55.95020705,-7.053305317,0.0,0.0,0
2849,6227344,5907071537,948.0,953.0,941.0,950.0,8307,74.35792706,58.50801365,26.80818682,55.45665754,60.79075771,-6.209394832,0.0,0.0,0
2850,7656801,7345324298,960.0,964.0,952.0,961.0,8722,81.60658341,66.2075369,35.40944389,58.15224564,65.01913843,-5.000518733,0.0,0.0,0
2851,3869980,3640698712,956.0,957.0,935.0,936.0,6801,75.61651015,69.34386132,56.79856365,50.51050266,50.24224237,-4.013723746,-92.59259259,-35.21126761,0
2852,4439039,4087240470,928.0,928.0,911.0,921.0,5807,65.12962149,67.93911471,73.55810115,46.47934425,43.17700135,-3.448022471,-100.0,-56.33802817,0
2853,2513902,2320569397,930.0,930.0,916.0,922.0,3144,53.80226132,63.22683024,82.0759681,46.79075721,43.80914185,-3.152096417,-97.5,-54.92957746,1
2854,4585315,4175799220,913.0,916.0,906.0,910.0,6948,38.16702479,54.87356176,88.2866357,43.45332682,37.76011789,-3.225041904,-100.0,-100.0,0
2855,4309333,3919105870,923.0,923.0,901.0,904.0,6828,27.03198478,45.5930361,82.71513874,41.81301536,34.87117848,-3.613740976,-100.0,-100.0,0
2856,5316640,4834227125,909.0,916.0,901.0,910.0,4922,22.78322795,37.98976672,68.40284425,44.13282672,40.34780087,-4.076009087,-66.66666667,-89.47368421,0
2857,3748871,3400104149,910.0,918.0,900.0,901.0,5421,15.70965197,30.5630618,60.26988147,41.40884681,35.04359115,-4.694455684,-100.0,-100.0,0
2858,5619978,4996772917,903.0,905.0,880.0,880.0,14819,10.47310131,23.8664083,50.65302229,35.74595202,25.61489834,-5.702715059,-100.0,-100.0,0
2859,6112567,5442899929,870.0,912.0,865.0,912.0,9482,24.01105305,23.91462322,23.72176356,47.72815237,50.14364415,-6.378907956,0.0,-60.49382716,0
2860,5605024,5009046115,908.0,914.0,882.0,888.0,9574,27.80224049,25.21049564,20.02700594,41.36435568,38.66786697,-7.17988803,-75.0,-85.71428571,0
2861,5568161,4914351650,899.0,904.0,870.0,873.0,9040,22.6373911,24.35279413,27.78360019,37.89099132,33.00309818,-8.240045413,-100.0,-100.0,0
2862,5355550,4834290895,882.0,915.0,882.0,911.0,7145,41.52837567,30.07798798,7.177212581,49.66840206,53.64672437,-8.782026373,-2.564102564,-22.44897959,0
2863,3669517,3336483251,920.0,920.0,903.0,909.0,3725,52.9729401,37.70963869,7.183035848,49.12904959,52.6226497,-8.982705671,-7.692307692,-7.692307692,0
2864,4529009,4118558224,915.0,915.0,900.0,911.0,3740,63.19408128,46.20445288,12.22519609,49.729529,53.68362249,-8.906561522,0.0,-2.564102564,0
2865,9982776,8837978854,906.0,907.0,870.0,888.0,20930,56.06878146,49.49256241,36.34012431,43.26864309,41.00996507,-9.007553114,-60.52631579,-61.53846154,1
2866,5541636,4931572441,873.0,896.0,873.0,896.0,6152,56.16706643,51.71739708,42.81805839,45.95514362,46.30132292,-9.066110448,-65.2173913,-41.02564103,0
2867,4321735,3915780618,902.0,912.0,898.0,912.0,5396,65.92955944,56.45478453,37.50523473,51.0543282,55.81366938,-8.819066983,0.0,0.0,1
2868,7759596,6953519849,917.0,917.0,885.0,901.0,8621,64.61970629,59.17642512,48.28986278,47.65407105,48.69695084,-8.548827423,-45.83333333,-28.20512821,0
2869,9426404,8682486888,917.0,930.0,906.0,927.0,11910,74.74647086,64.36644037,43.60637938,55.38047616,62.32317252,-7.843916083,0.0,0.0,0
2870,5835912,5453594073,930.0,945.0,927.0,933.0,7530,77.83098057,68.85462044,50.90190016,56.99192011,64.90449862,-6.789909141,0.0,0.0,0
2871,5982064,5518704279,938.0,938.0,917.0,919.0,6585,73.66509816,70.45811301,64.04414271,52.15717274,54.45764654,-5.780234872,-43.75,-31.11111111,1
2872,8507094,7686402319,907.0,917.0,895.0,896.0,10893,60.665621,67.19394901,80.25060503,45.22413934,41.33985691,-5.2050535,-100.0,-82.22222222,1
